Price,Monthly_Income,Savings_Percentage,Discount_Percentage,Mood,Urgency_Level,Research_Time_Minutes,Brand_Familiarity,Purchase_Category,Peer_Influence,Impulsiveness_Score,Regret
342879,1421207,0,62,Neutral,High,108,Medium,Food,Low,7,1
377551,3207209,3,27,Happy,Low,101,Medium,Electronics,Low,7,0
401270,4995488,2,67,Stressed,Low,24,Medium,Home,High,4,0
261551,524165,4,60,Excited,High,91,Low,Food,Low,9,1
95715,2001170,1,46,Happy,Medium,107,High,Electronics,High,9,0
308499,3852125,2,29,Happy,Low,89,Medium,Clothing,Low,5,0
91403,4420677,32,34,Excited,High,51,Low,Electronics,High,2,0
668640,3352769,10,56,Excited,High,22,Low,Food,None,6,0
187037,2513426,29,14,Neutral,High,90,Medium,Clothing,Low,3,0
158638,1707159,33,65,Neutral,Low,98,High,Accessories,None,8,0
124000,4528942,5,19,Neutral,Low,0,Low,Food,None,8,1
746161,1309766,2,3,Stressed,Low,57,Medium,Food,Low,9,1
112832,632220,34,56,Stressed,Low,116,Low,Food,None,5,0
310975,480595,16,38,Excited,High,8,High,Home,High,3,1
711936,2243673,50,5,Stressed,High,90,Low,Food,Low,7,1
476563,2567605,37,13,Happy,Medium,99,Medium,Clothing,Low,5,0
126548,2804250,29,24,Stressed,Low,39,High,Electronics,Low,8,0
768663,3185246,21,47,Neutral,Low,82,Low,Clothing,None,3,0
415044,946768,27,44,Stressed,Low,70,High,Clothing,None,9,1
210344,1169795,18,46,Neutral,Medium,115,Medium,Electronics,Low,8,0
735086,3575599,16,29,Happy,Low,8,Low,Food,Low,1,1
308927,3016786,52,58,Happy,High,77,Low,Electronics,Low,9,0
270453,1234787,7,1,Happy,High,104,High,Accessories,High,6,1
117936,3630654,15,61,Stressed,High,112,Medium,Electronics,High,3,0
422431,981433,20,20,Neutral,Medium,68,High,Electronics,Low,4,0
401117,465796,8,60,Happy,Low,8,High,Accessories,High,4,1
312073,3210599,0,7,Happy,High,44,High,Accessories,High,7,0
223613,2239805,11,45,Neutral,High,46,Low,Accessories,None,9,0
127845,93668,21,20,Stressed,High,50,Low,Home,Low,6,1
864484,4752395,54,27,Neutral,Low,3,Low,Clothing,None,6,0
270964,4114803,1,33,Neutral,Low,90,High,Clothing,None,7,0
687737,3105581,5,24,Stressed,Medium,81,Low,Accessories,High,1,0
291127,3126881,26,7,Happy,High,82,Low,Electronics,High,1,0
304798,3377455,13,34,Happy,Low,47,Low,Clothing,Low,4,0
924350,2669496,45,61,Neutral,Medium,7,Medium,Accessories,Low,4,1
882520,4465276,48,63,Neutral,Medium,61,Medium,Home,None,6,0
182074,1190111,36,48,Excited,High,40,Medium,Accessories,High,1,0
35684,4112834,38,54,Neutral,High,40,High,Electronics,Low,7,0
473916,2707994,10,45,Happy,High,44,Medium,Electronics,Low,1,0
532548,3719379,7,60,Stressed,Medium,116,Medium,Electronics,High,1,0
972952,3905379,57,68,Excited,Medium,7,Low,Food,None,9,1
472456,3334693,44,46,Neutral,Low,86,High,Home,Low,1,0
285571,3590681,1,67,Excited,Low,93,High,Home,Low,1,0
672387,2100588,18,27,Excited,Low,39,Low,Electronics,None,4,0
803197,442625,50,14,Neutral,Medium,40,Medium,Food,High,7,0
429902,4023280,9,65,Neutral,Medium,50,Medium,Clothing,None,2,0
64250,111022,27,2,Stressed,Medium,83,Medium,Home,High,6,1
470579,2988516,37,2,Excited,Medium,15,High,Home,Low,8,1
249818,689029,11,34,Excited,High,106,High,Accessories,High,1,0
854016,3313505,36,61,Happy,High,48,Medium,Home,Low,9,1
824874,4206765,27,20,Excited,Low,53,Low,Electronics,Low,2,0
953822,1784685,57,29,Stressed,Low,59,Medium,Accessories,None,2,0
739572,608291,43,40,Stressed,High,62,High,Electronics,High,7,1
719457,2543143,57,56,Happy,Low,117,Medium,Food,None,4,0
763849,3632447,27,36,Stressed,Low,6,Medium,Food,High,4,1
807794,753736,46,19,Excited,Medium,18,Medium,Home,High,2,0
120284,4767606,30,10,Happy,Low,48,Low,Clothing,High,1,0
285046,4710907,55,64,Happy,Low,30,High,Food,Low,4,0
435683,833791,23,58,Happy,Low,66,High,Clothing,Low,4,0
531935,381794,41,50,Stressed,High,49,High,Electronics,High,6,1
115648,787877,41,36,Neutral,Low,41,High,Food,High,5,0
154295,3085977,59,28,Neutral,Medium,76,Medium,Electronics,High,4,0
167697,2338679,21,67,Neutral,High,68,High,Home,None,5,0
133054,2965033,44,52,Excited,Low,86,High,Accessories,None,3,0
664979,131060,50,45,Excited,Low,107,Low,Electronics,Low,5,0
393624,1677795,23,12,Neutral,Low,110,Low,Home,Low,2,0
719332,4894084,16,23,Neutral,Low,18,Low,Home,High,5,0
150073,1710243,4,16,Excited,Medium,100,High,Clothing,None,4,0
206896,4893639,26,10,Neutral,High,53,High,Electronics,Low,6,0
973244,2128238,27,4,Neutral,Medium,80,High,Clothing,Low,8,1
590431,2937235,5,16,Excited,Medium,114,High,Electronics,Low,3,0
715421,4237939,51,69,Stressed,Low,54,High,Electronics,High,4,0
421330,914245,23,22,Neutral,High,14,Low,Food,High,9,1
560642,1477178,52,50,Happy,Medium,46,High,Food,Low,4,0
708820,130438,8,44,Happy,Low,80,Low,Food,High,1,1
102289,640719,18,62,Neutral,Medium,37,High,Accessories,None,3,0
767038,3569462,45,60,Stressed,Low,30,Medium,Accessories,None,7,0
158225,958692,21,42,Stressed,Low,66,Medium,Clothing,Low,6,0
944497,2442245,20,65,Excited,Low,40,Low,Home,High,8,1
58703,1795008,29,46,Excited,Medium,34,Low,Food,High,3,0
84811,1483768,39,29,Excited,Medium,6,Medium,Electronics,Low,3,0
688202,407980,0,14,Neutral,Low,36,Medium,Accessories,High,8,1
641261,1454087,8,0,Neutral,Low,35,Medium,Accessories,Low,3,1
969881,2851230,8,33,Stressed,High,45,High,Electronics,None,4,1
394647,1302991,2,13,Neutral,High,59,High,Electronics,High,2,1
477316,4696066,37,15,Stressed,Low,65,Low,Accessories,High,8,0
143571,192771,15,59,Neutral,High,65,High,Clothing,High,2,1
456937,1588214,30,33,Happy,High,38,Medium,Home,None,3,1
123903,3465989,54,26,Happy,Medium,117,Medium,Home,High,7,0
854386,659224,40,29,Stressed,High,52,Low,Food,Low,5,1
454468,1477542,16,54,Excited,High,22,Medium,Clothing,Low,4,0
549573,4199463,49,13,Stressed,Low,49,High,Accessories,None,4,0
752512,3393445,3,58,Excited,Low,86,Low,Home,High,8,1
487080,1813286,13,33,Stressed,Low,81,High,Electronics,Low,8,1
570492,274160,11,48,Happy,Low,78,Low,Home,Low,9,1
613419,842393,31,37,Stressed,Low,80,Low,Electronics,Low,7,0
735033,2268429,4,43,Excited,Medium,63,Medium,Home,None,9,1
556740,2286608,26,33,Excited,Medium,43,High,Accessories,High,4,0
113600,965652,18,48,Stressed,Low,69,High,Clothing,Low,8,0
765398,3390744,57,28,Excited,Medium,32,High,Electronics,High,9,1
914363,1911862,22,20,Happy,Medium,106,Low,Home,High,5,0
221085,2987410,16,67,Neutral,High,46,Low,Food,Low,9,0
602694,3429083,18,11,Neutral,High,36,Low,Electronics,High,1,0
54625,1527534,27,40,Happy,Medium,98,High,Accessories,High,2,0
123156,2893939,40,12,Excited,High,81,Low,Food,Low,5,0
26704,3886857,15,8,Stressed,Low,72,Low,Accessories,Low,6,0
127977,3857256,35,44,Excited,High,108,High,Clothing,Low,2,0
615225,3115691,17,2,Neutral,Low,27,Medium,Food,Low,6,0
478406,2381219,39,53,Happy,Medium,53,Low,Clothing,High,1,0
240941,169074,34,12,Excited,Medium,56,Medium,Accessories,High,1,0
449126,67507,46,52,Neutral,High,73,High,Food,High,5,0
560947,1716952,35,13,Happy,Low,9,Medium,Clothing,High,3,1
707223,4515579,23,28,Neutral,Medium,42,Low,Electronics,Low,9,0
801675,2540232,19,27,Happy,Low,15,Medium,Accessories,High,1,0
789227,2368162,53,52,Excited,Medium,41,High,Food,Low,9,1
867511,297575,52,24,Happy,Medium,32,High,Home,Low,7,0
838437,2777605,11,15,Neutral,High,79,Low,Clothing,Low,5,0
315064,1503339,46,50,Neutral,Low,72,Medium,Home,Low,8,1
441098,557439,7,44,Excited,High,85,Medium,Food,High,4,1
749518,2194921,33,27,Excited,High,76,High,Home,None,7,0
762421,3262945,39,8,Neutral,Low,118,Low,Electronics,High,5,0
336901,262354,14,31,Excited,High,27,Medium,Accessories,None,6,1
169580,4376545,43,56,Happy,Low,25,Medium,Food,None,9,0
744798,3641562,10,52,Neutral,Medium,71,High,Accessories,Low,8,0
269200,1302819,10,64,Stressed,Low,48,Medium,Home,High,4,0
548327,357414,40,45,Neutral,Medium,113,Medium,Home,Low,1,0
268133,1756498,55,53,Stressed,High,32,High,Home,None,2,0
438035,3235431,57,20,Excited,Low,45,High,Electronics,Low,5,0
831087,1400285,17,45,Happy,Medium,12,High,Home,Low,3,0
984206,3718543,43,32,Stressed,High,80,Low,Home,None,2,1
145101,3916147,5,40,Happy,High,15,High,Home,Low,4,0
817761,1826367,58,61,Excited,Low,75,High,Accessories,Low,5,0
236612,1354590,54,25,Happy,High,5,Medium,Accessories,None,4,1
811854,1474793,16,42,Happy,Medium,116,High,Food,High,2,0
926265,3038449,7,64,Excited,Medium,42,Low,Accessories,High,7,1
888453,2720223,49,43,Stressed,High,8,Low,Home,Low,5,1
411286,144227,27,41,Stressed,High,42,Medium,Accessories,High,5,1
587565,665327,1,54,Happy,Low,71,High,Electronics,High,6,1
502698,1811684,2,12,Stressed,Low,44,Medium,Electronics,None,4,0
565033,4589946,0,31,Stressed,Medium,88,High,Home,None,7,0
533509,3775771,52,34,Happy,Medium,98,Medium,Clothing,None,1,0
675723,4067224,17,44,Neutral,Low,115,Medium,Clothing,None,4,0
328835,1641675,0,0,Happy,Low,57,Low,Electronics,Low,4,1
423227,647762,40,4,Excited,High,64,Low,Food,Low,1,1
457769,1211184,28,67,Happy,Low,68,High,Home,None,8,1
415892,720339,25,18,Happy,Low,108,High,Clothing,High,7,1
719224,633889,39,4,Excited,Low,20,Low,Accessories,Low,4,1
925829,2534832,47,18,Neutral,Low,111,Low,Accessories,High,7,0
241183,3637632,26,67,Stressed,High,14,Medium,Clothing,Low,3,0
998132,1429663,26,39,Happy,High,62,Low,Electronics,High,4,1
544329,4472223,41,3,Stressed,Medium,66,Low,Accessories,Low,2,0
137736,2072636,55,22,Happy,Low,108,Low,Electronics,Low,5,0
299238,3319344,56,59,Excited,High,53,High,Food,Low,6,0
763579,1952238,37,60,Happy,High,83,High,Food,High,3,1
614791,3566262,3,37,Excited,Low,114,High,Food,None,4,0
157686,3244254,57,49,Neutral,Medium,29,Low,Electronics,None,5,0
554444,1536064,47,46,Happy,High,117,Low,Accessories,High,4,0
420393,3286941,20,53,Neutral,Medium,20,Medium,Clothing,Low,8,0
372332,1753982,30,41,Neutral,High,73,Medium,Clothing,High,2,1
139834,4514322,31,9,Stressed,Medium,85,Medium,Electronics,None,9,0
743909,4450818,20,64,Neutral,Low,62,High,Food,None,9,0
33922,3534921,39,14,Neutral,Medium,95,Low,Home,None,7,0
412722,4028278,22,38,Neutral,Low,56,Low,Electronics,None,1,0
590554,2164173,5,51,Stressed,High,116,Low,Accessories,High,3,1
303714,2127827,47,46,Excited,High,108,Low,Home,None,7,0
929666,342369,14,31,Happy,Medium,95,Low,Accessories,None,4,0
201604,3961778,51,34,Stressed,High,103,Low,Home,Low,1,0
692974,2575115,23,58,Stressed,Low,28,High,Electronics,Low,3,0
476178,1028920,39,64,Excited,High,68,Low,Accessories,None,6,1
376097,302675,15,42,Excited,Low,73,Medium,Clothing,High,9,1
934389,130355,22,1,Excited,Medium,119,Medium,Accessories,None,6,1
217110,2492111,6,55,Stressed,Medium,118,High,Food,Low,3,0
928808,4472890,17,11,Happy,High,52,Low,Electronics,High,5,0
853442,286696,4,56,Happy,Medium,27,Low,Home,None,5,1
293996,1662888,49,18,Stressed,High,85,Low,Electronics,High,5,0
339983,3759542,38,67,Excited,High,32,High,Accessories,None,4,0
867968,4113502,13,18,Stressed,High,53,High,Accessories,None,8,1
251721,3992793,9,56,Neutral,Low,7,High,Accessories,Low,1,0
761451,100556,27,61,Stressed,High,40,Medium,Clothing,High,5,1
652805,3671344,48,48,Excited,High,75,High,Accessories,High,7,0
45883,2658528,34,1,Neutral,Low,23,High,Accessories,High,6,0
522204,3473582,26,28,Neutral,Medium,110,Medium,Accessories,Low,6,0
854618,1165117,19,18,Stressed,Medium,83,Medium,Home,None,3,0
292303,4329660,33,21,Excited,High,66,High,Food,High,6,0
3899,782567,47,69,Happy,High,104,Low,Food,High,4,0
280883,3704100,3,64,Excited,Low,82,Low,Electronics,None,9,0
670848,839874,21,50,Stressed,Low,47,Low,Clothing,Low,5,0
788295,884459,33,29,Happy,High,24,Low,Clothing,Low,1,1
697461,3098510,48,8,Neutral,High,35,Medium,Accessories,None,3,0
470485,4800464,44,45,Excited,Medium,105,Medium,Clothing,Low,6,0
371394,2184441,26,53,Happy,Medium,49,Low,Accessories,None,3,0
312710,2093062,24,27,Excited,Low,110,Low,Electronics,None,4,0
254074,3805986,25,18,Stressed,Medium,119,High,Accessories,Low,1,0
91226,4996187,44,39,Stressed,Medium,38,Low,Accessories,High,1,0
918688,1902951,51,46,Happy,High,62,Medium,Electronics,Low,1,1
233590,4185266,47,33,Neutral,Medium,39,Low,Clothing,High,2,0
181611,4285650,15,47,Happy,Medium,118,Medium,Home,None,2,0
987460,4600130,12,45,Stressed,Medium,2,Low,Accessories,None,6,1
534441,2067087,50,5,Happy,Low,106,High,Clothing,High,9,1
872429,3504701,36,8,Excited,High,81,High,Home,Low,8,1
887603,2908609,42,59,Neutral,Low,101,Medium,Home,None,8,1
654637,3156396,14,17,Neutral,Low,97,Low,Accessories,High,6,0
913131,1847360,12,3,Stressed,High,85,High,Accessories,High,7,1
553831,4160479,3,0,Stressed,Medium,54,Low,Food,None,3,0
620323,2470912,0,37,Neutral,Low,84,Medium,Accessories,None,5,1
637837,678812,49,66,Stressed,High,108,Medium,Clothing,High,4,1
775157,541644,0,67,Neutral,High,11,High,Accessories,High,8,1
844102,1479620,57,51,Neutral,Medium,87,Low,Food,High,9,1
920145,3143102,31,4,Stressed,High,35,High,Electronics,Low,1,1
871256,1076984,20,60,Excited,High,8,High,Electronics,None,6,1
870996,2168349,40,4,Happy,Medium,41,Low,Home,None,7,1
522760,3896151,2,29,Excited,Low,56,Medium,Accessories,High,6,0
879904,4030942,12,31,Stressed,Low,45,High,Home,None,4,0
513992,1687678,39,65,Neutral,High,100,High,Food,High,6,1
669327,1525373,32,29,Neutral,High,80,Low,Clothing,None,3,1
100027,488442,35,33,Excited,Medium,72,High,Accessories,None,7,0
703271,102406,18,14,Happy,Medium,27,Medium,Electronics,None,8,1
794810,1614184,18,66,Stressed,Medium,73,Medium,Home,Low,8,1
270834,2333476,49,12,Excited,High,117,Medium,Home,Low,1,0
143329,693332,47,48,Neutral,Medium,116,Medium,Clothing,None,7,0
769355,2435992,6,12,Excited,Medium,68,Medium,Electronics,Low,1,0
161131,1165294,52,64,Neutral,Medium,112,High,Food,High,1,0
647468,569430,28,31,Happy,Low,25,Medium,Accessories,None,9,1
42106,2153983,55,64,Excited,High,92,Low,Clothing,None,9,1
289242,3095930,43,50,Excited,Low,117,Medium,Accessories,None,9,0
273870,1234458,1,40,Excited,High,44,Medium,Clothing,High,3,1
306143,4760997,56,17,Stressed,Medium,50,Medium,Clothing,None,2,0
657991,3202445,11,56,Stressed,High,103,High,Accessories,High,4,1
751781,2019017,12,44,Excited,Medium,117,High,Home,High,4,0
950956,3654244,2,2,Excited,Low,53,Low,Food,None,8,1
813679,1470915,51,29,Neutral,Medium,106,High,Clothing,None,2,0
440930,839440,27,30,Neutral,Medium,97,Medium,Accessories,Low,8,1
245194,4029227,7,57,Excited,High,100,Medium,Clothing,None,7,0
863781,4112618,36,63,Happy,High,43,High,Food,High,7,0
166832,563981,28,57,Stressed,Low,16,Medium,Electronics,Low,7,0
247622,3720929,35,61,Neutral,Low,41,Medium,Electronics,High,6,0
541337,700532,58,1,Neutral,High,93,High,Clothing,High,1,1
453859,2151674,25,22,Happy,Medium,17,High,Accessories,High,1,0
946007,212352,46,66,Stressed,Low,37,Medium,Clothing,Low,3,0
210098,967452,57,12,Excited,High,26,High,Food,Low,4,1
652923,2094934,14,3,Happy,Medium,95,Medium,Food,High,7,0
374793,2128091,57,32,Happy,Low,27,High,Food,None,8,0
236144,1432989,5,20,Happy,Medium,95,Low,Accessories,High,3,0
674669,3005109,49,47,Excited,High,5,Low,Clothing,Low,9,1
767724,2277759,39,28,Neutral,Medium,70,High,Electronics,High,8,1
382915,4821129,7,53,Neutral,High,37,High,Home,Low,4,0
951278,593574,26,60,Happy,High,73,High,Electronics,Low,3,0
177876,3654886,14,15,Stressed,Low,12,Low,Food,High,1,0
469500,4522562,20,53,Happy,High,74,Medium,Accessories,High,5,0
950487,2932053,23,48,Stressed,High,95,Medium,Food,Low,4,0
882944,1661042,57,2,Excited,High,79,Low,Food,High,5,1
96443,3751328,3,60,Happy,Medium,28,Low,Electronics,None,3,0
522363,2404146,24,19,Happy,Low,47,High,Accessories,None,3,0
950972,1689449,54,27,Excited,Medium,68,High,Food,High,5,0
691005,35257,3,41,Happy,Low,83,High,Home,High,6,1
538364,3443780,17,26,Stressed,Medium,54,Medium,Home,High,6,0
178696,3372851,4,40,Excited,Medium,58,Medium,Food,None,9,0
608763,5917,18,64,Excited,Low,63,Medium,Electronics,Low,7,0
673472,4478447,11,21,Happy,Low,85,Low,Food,High,2,0
897166,254265,19,49,Neutral,High,111,Medium,Clothing,High,1,1
758876,1954902,11,39,Excited,High,117,Medium,Clothing,None,4,0
199348,1552419,55,12,Excited,Low,76,Medium,Accessories,None,2,0
674583,1863997,25,39,Stressed,High,42,Medium,Electronics,Low,6,1
521294,1404769,29,54,Excited,High,15,Low,Accessories,None,7,0
484332,1899554,52,34,Stressed,High,50,Low,Food,High,4,0
213506,3124734,56,7,Stressed,High,78,High,Electronics,None,5,0
317765,2626158,52,11,Excited,Low,48,Medium,Food,None,1,0
949647,4811546,45,10,Stressed,Medium,97,High,Food,High,2,0
641643,3656361,58,19,Happy,High,49,Medium,Food,None,6,0
490449,4114070,36,2,Stressed,Low,36,Low,Clothing,None,9,0
185689,3843187,55,22,Happy,Medium,103,Low,Clothing,Low,8,0
55913,3323843,9,38,Stressed,Medium,27,Low,Accessories,None,1,0
278545,3285931,36,25,Neutral,Medium,85,High,Home,Low,4,0
497649,1328173,23,21,Happy,High,1,High,Accessories,Low,7,1
134495,4602855,4,63,Excited,High,101,Medium,Clothing,Low,8,1
714697,4092138,43,59,Stressed,High,61,Medium,Clothing,None,7,0
478504,501440,54,52,Stressed,Low,55,Low,Home,High,2,0
655294,300599,17,39,Stressed,Medium,16,Low,Clothing,None,7,1
830338,3644688,39,19,Neutral,Low,89,Medium,Food,None,5,0
800513,1643846,11,43,Stressed,Low,37,High,Clothing,Low,3,0
293674,1807466,47,17,Neutral,Medium,15,High,Home,High,7,0
557292,3132640,31,61,Neutral,Medium,103,Medium,Food,None,1,0
595383,2004117,30,53,Happy,Medium,3,Low,Home,Low,7,0
633726,516162,37,62,Neutral,Medium,37,Low,Accessories,Low,8,1
337679,3205450,27,2,Excited,Medium,108,Low,Clothing,Low,6,0
270791,1445351,37,61,Excited,High,56,Medium,Accessories,None,6,0
536212,877834,58,48,Stressed,Medium,58,High,Food,High,5,0
675210,2981030,20,21,Happy,High,3,Low,Home,High,2,1
281125,1146452,16,53,Stressed,Medium,35,Low,Accessories,Low,1,0
182270,118936,23,57,Neutral,High,71,Low,Electronics,Low,2,0
367944,1917493,7,7,Happy,High,58,High,Home,High,7,0
237773,3484000,15,1,Stressed,Medium,117,High,Home,High,2,0
970063,3462521,28,12,Happy,Medium,42,Low,Electronics,None,5,0
181921,2443710,16,39,Neutral,High,82,Low,Home,High,4,0
294117,384593,43,52,Neutral,Low,86,High,Home,None,4,0
853866,2919611,8,53,Excited,Low,110,High,Food,High,1,1
309116,2826839,8,31,Excited,Low,14,Low,Home,High,1,0
734250,3860288,7,26,Stressed,High,61,Low,Accessories,Low,1,0
576603,3602170,10,42,Neutral,Medium,94,Medium,Food,None,1,0
256555,4405852,20,39,Happy,Medium,22,Medium,Electronics,None,8,0
13283,2954311,50,53,Excited,Medium,71,Medium,Electronics,None,9,0
538020,3471032,20,65,Happy,High,62,Low,Clothing,High,8,0
496333,586904,5,18,Happy,Low,55,High,Accessories,High,6,1
992855,83116,50,67,Stressed,Low,85,Medium,Clothing,None,1,0
968811,2328724,51,57,Excited,Medium,31,Low,Accessories,High,1,1
562472,425539,45,57,Stressed,Medium,98,Medium,Accessories,Low,8,1
725837,4725553,17,47,Stressed,Low,39,Medium,Home,Low,1,0
799737,3854091,37,26,Excited,Medium,8,Medium,Accessories,High,8,1
350729,4829574,33,66,Excited,Low,23,Medium,Food,None,6,0
861515,4437787,39,9,Happy,High,82,Low,Accessories,Low,3,0
218356,549026,15,14,Happy,High,34,High,Clothing,Low,9,1
277835,1395254,33,49,Stressed,High,83,Medium,Home,Low,7,0
124641,644104,53,65,Excited,Medium,29,Low,Home,Low,3,0
111626,3746104,51,61,Happy,High,96,Medium,Clothing,High,4,0
617664,2929537,57,51,Excited,High,78,Low,Home,High,9,1
549802,302584,42,46,Happy,Medium,86,Medium,Home,High,4,0
602822,2876259,34,22,Stressed,Low,63,High,Food,High,3,0
141499,2680032,51,60,Excited,Low,63,Medium,Accessories,None,5,0
952038,4691134,36,55,Stressed,Low,58,High,Clothing,High,6,0
410234,4718199,1,64,Happy,High,103,Low,Electronics,Low,3,0
280589,1747955,11,38,Neutral,High,89,High,Accessories,Low,8,0
357870,651012,53,57,Excited,Low,84,Low,Clothing,High,8,1
242984,2010534,51,0,Happy,High,54,Medium,Home,None,6,0
862368,941320,0,62,Neutral,Low,105,Low,Food,Low,6,1
267648,1652824,21,37,Stressed,Low,98,High,Clothing,High,8,0
120642,239000,53,12,Excited,Medium,16,High,Accessories,Low,6,0
852607,3368244,5,34,Happy,High,109,High,Accessories,High,8,1
589671,713092,26,12,Stressed,Medium,112,Medium,Food,High,5,0
664685,673629,57,48,Happy,Medium,22,Low,Clothing,Low,9,1
417632,4243340,25,19,Neutral,Medium,5,Medium,Accessories,None,6,0
422691,1928217,3,16,Happy,Low,13,High,Home,Low,7,0
633768,2502934,18,62,Stressed,High,106,Medium,Clothing,Low,3,0
747460,4348699,35,34,Excited,Low,31,Medium,Accessories,None,8,0
809390,1770520,6,49,Neutral,Low,64,Low,Home,None,3,1
371902,1770317,57,13,Neutral,Medium,36,High,Electronics,None,4,0
440065,4859491,15,61,Happy,Medium,3,High,Accessories,None,2,0
770855,2041503,14,42,Neutral,High,30,High,Home,High,9,1
312307,3055999,43,56,Excited,Medium,79,Low,Accessories,None,3,0
552215,194073,49,68,Stressed,Medium,116,Low,Accessories,Low,7,1
37084,4370693,44,22,Happy,High,68,Low,Food,High,6,0
360494,830963,3,22,Excited,Low,5,Medium,Clothing,High,2,1
464811,1824231,8,5,Excited,Low,111,High,Home,Low,8,1
111476,1564657,10,42,Neutral,Medium,16,Medium,Food,High,4,0
43906,447244,31,69,Neutral,Low,34,Low,Electronics,None,6,0
739527,412407,54,10,Excited,Medium,76,Medium,Electronics,Low,3,0
919677,2867349,32,17,Stressed,Medium,112,High,Clothing,High,9,1
78587,1725444,46,68,Excited,Low,46,Medium,Food,None,4,0
864335,3869856,27,24,Neutral,Low,73,Low,Food,None,9,1
914063,2737406,40,24,Excited,Medium,77,Low,Home,Low,3,0
